eigen,fileName,vif,maf,hwe,outliers,pop,genes,n_sample,status,combination_
0.925638614901092,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,All,Solo,445,positive,1.5_0.1_0.0001_null
0.9142507139377758,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,All,Solo,445,positive,1.5_0.1_0.0001_null
0.9149550322923587,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,All,Solo,445,positive,1.5_0.1_0.0001_null
0.9392731570634669,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,All,Solo,445,positive,1.5_0.1_0.0001_null
0.9375673663223283,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,All,Solo,445,positive,1.5_0.1_0.0001_null
0.9377516626742516,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,All,Solo,445,positive,1.5_0.1_0.0001_null
0.9322069969567354,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,All,Solo,445,positive,1.5_0.1_0.0001_null
0.9209970000392085,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,All,Solo,445,positive,1.5_0.1_0.0001_null
0.9213653517986573,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,All,Solo,445,positive,1.5_0.1_0.0001_null
0.924566766303711,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,All,Solo,445,positive,1.5_0.1_0.0001_null
0.9290351920368866,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,All,Solo,445,positive,1.5_0.1_0.0001_null
0.926657207310174,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,All,Solo,445,positive,1.5_0.1_0.0001_null
0.9260792962698753,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,All,Solo,445,positive,1.5_0.1_0.0001_null
0.9267982288707449,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,All,Solo,445,positive,1.5_0.1_0.0001_null
0.9257873401619572,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,All,Solo,445,positive,1.5_0.1_0.0001_null
3.1401312065472924,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
-6.804699212311833e-16,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.6519241358271695,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.2291356753989016,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.2066280421305091,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.1813366123028854,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.1755318101235173,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.8283258094702354,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.8396880573609702,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.162321832249907,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.1548884890600666,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.143948127769996,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.1383977893190007,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.1343527962753108,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.1289548514200165,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.1252814991334654,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.1235797942864796,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.1217784007191818,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.1196902995602402,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.1182155634139572,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.1153384808320628,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.8662579399063604,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.8756374057610317,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.878200843456905,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.8791749078741573,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.8808031599274311,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.8822869996130323,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.8833828365125431,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.8840930305858827,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.8850283700890227,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.8867474185339208,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.8871534827087627,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.8887054017158506,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.8891169278352413,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.8904828938252025,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.8920137629930949,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.1136094748267056,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.1122766653184477,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.1093893046768704,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.1086994231182197,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.1077563755834612,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.1051757016872905,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.103417283507355,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.1031768433682072,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.1021416589413962,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.1003478380288316,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0990900371532064,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0975824799030127,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0969060878158954,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0948215183376364,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.092999132062867,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0927526401347591,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0906419015076616,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0905448663418404,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0879522201675873,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.087320674829452,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0855338379320905,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0861821735731507,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0860344510082705,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.8930941995351108,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.893252569910305,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.8938196697027447,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.8951776981350048,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.8960288259232112,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.8968491791028933,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.8989847688040826,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.899260480079832,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0838138360275518,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0827556322783374,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0813631089878801,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.080450483260166,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0807529667537439,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0786955614985878,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0781581194073404,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0760219246916563,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0761234018176715,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.8985623801724585,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.899972090905571,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9011133650044776,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9023109598110113,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9028736394450168,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9034160690968901,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9039434724856611,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0752195224283547,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0743406413647048,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0738691491139447,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.072895441445994,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0716939072182257,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0697928954182636,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.070572127781931,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9054595906233885,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9056973859083899,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9063342209948531,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9074678501809968,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9086052470305195,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9081900624887336,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.068855353394402,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0683760423602338,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0672834342092883,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0655788785949738,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.065907356850879,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.909594994563727,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9100223759338361,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.911696827263512,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0624940649130543,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0631361806490844,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0649770700626249,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0644246207784374,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0640513587741856,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9119834565170313,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9136838040802314,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.913347663290681,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.912576985179713,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0607606580256022,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0590772835964182,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0597826773246766,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.059985214576119,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9140500687462098,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9149655586518226,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9153606812737151,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9159596599266107,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0562094169241898,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0567455324115351,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.057778563174851,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0589851196603295,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9171077135024995,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9177308012551062,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9184204957726629,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9188948929185156,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9193854624206588,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0552828571196955,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0541733466316048,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.054413484204273,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0524425337797694,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0529775820627205,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.920155225229358,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9237950818322643,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9214359039750434,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.92170705903764,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9225658668396907,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9220198678317271,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0515468947785653,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0483358392427569,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0491325031869185,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.050106994899582,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0507624388719765,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0504345487608775,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0464961094079583,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0462699407714613,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0455821023227758,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0446465580517792,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0442007364155699,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.04359484595865,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.042854261810911,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0420249044561432,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.041369924767393,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9229063262925653,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9244671528799911,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9248102198228313,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9257352086137611,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9263685774827926,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.927498847444099,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9269829035404078,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9288004537494902,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9285552289078574,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0400462572725375,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.039693196445906,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0393630696873801,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0388536541403524,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0340849839482047,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0382018610171995,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0370931612843974,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0368304758319447,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0362253435948359,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0351153302406961,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
1.0349562415037523,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9293876460503777,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9296927881450938,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9303531060856026,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9309016995386529,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9317702602320356,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9320096302710785,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9366681416344808,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
0.9334028408611004,K_C_-1_pipelineFullChrSer.pkl,1.5,0.1,0.0001,null,European,All,358,negative,1.5_0.1_0.0001_null
